percentatge_volum_embassat,dia,volum_embassat,estaci,nivell_absolut,id
99.7,2014-02-06T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20140206L08058-72-00003
98.3,2014-04-02T00:00:00.000,3.68,Embassament de Foix (Castellet i la Gornal),100.4,20140402L08058-72-00003
98.6,2013-07-07T00:00:00.000,3.69,Embassament de Foix (Castellet i la Gornal),100.42,20130707L08058-72-00003
94.3,2014-05-21T00:00:00.000,3.53,Embassament de Foix (Castellet i la Gornal),100.17,20140521L08058-72-00003
99.6,2013-12-01T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.47,20131201L08058-72-00003
99.4,2014-03-07T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20140307L08058-72-00003
92.9,2014-08-07T00:00:00.000,3.48,Embassament de Foix (Castellet i la Gornal),100.09,20140807L08058-72-00003
95,2012-10-19T00:00:00.000,3.55,Embassament de Foix (Castellet i la Gornal),100.21,20121019L08058-72-00003
101.1,2013-05-15T00:00:00.000,3.78,Embassament de Foix (Castellet i la Gornal),100.55,20130515L08058-72-00003
91.8,2012-08-24T00:00:00.000,3.43,Embassament de Foix (Castellet i la Gornal),100.02,20120824L08058-72-00003
99.6,2014-09-17T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20140917L08058-72-00003
97.6,2013-09-22T00:00:00.000,3.65,Embassament de Foix (Castellet i la Gornal),100.36,20130922L08058-72-00003
99.7,2014-09-22T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20140922L08058-72-00003
96.7,2013-09-26T00:00:00.000,3.62,Embassament de Foix (Castellet i la Gornal),100.31,20130926L08058-72-00003
96,2014-06-02T00:00:00.000,3.59,Embassament de Foix (Castellet i la Gornal),100.27,20140602L08058-72-00003
96.4,2012-07-07T00:00:00.000,3.61,Embassament de Foix (Castellet i la Gornal),100.29,20120707L08058-72-00003
99.6,2013-04-21T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20130421L08058-72-00003
99.9,2013-05-06T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130506L08058-72-00003
97.6,2013-10-09T00:00:00.000,3.65,Embassament de Foix (Castellet i la Gornal),100.36,20131009L08058-72-00003
92.8,2014-06-16T00:00:00.000,3.47,Embassament de Foix (Castellet i la Gornal),100.08,20140616L08058-72-00003
95.2,2013-11-02T00:00:00.000,3.56,Embassament de Foix (Castellet i la Gornal),100.22,20131102L08058-72-00003
98.4,2014-02-24T00:00:00.000,3.68,Embassament de Foix (Castellet i la Gornal),100.41,20140224L08058-72-00003
98.7,2014-04-14T00:00:00.000,3.69,Embassament de Foix (Castellet i la Gornal),100.42,20140414L08058-72-00003
98.7,2012-12-11T00:00:00.000,3.69,Embassament de Foix (Castellet i la Gornal),100.42,20121211L08058-72-00003
97.8,2014-04-11T00:00:00.000,3.66,Embassament de Foix (Castellet i la Gornal),100.37,20140411L08058-72-00003
99.4,2014-03-03T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20140303L08058-72-00003
94.8,2014-06-07T00:00:00.000,3.55,Embassament de Foix (Castellet i la Gornal),100.2,20140607L08058-72-00003
93.3,2013-11-13T00:00:00.000,3.49,Embassament de Foix (Castellet i la Gornal),100.11,20131113L08058-72-00003
97.8,2013-09-18T00:00:00.000,3.66,Embassament de Foix (Castellet i la Gornal),100.37,20130918L08058-72-00003
99.6,2014-01-04T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20140104L08058-72-00003
98.7,2013-02-21T00:00:00.000,3.69,Embassament de Foix (Castellet i la Gornal),100.42,20130221L08058-72-00003
96.7,2013-10-16T00:00:00.000,3.62,Embassament de Foix (Castellet i la Gornal),100.31,20131016L08058-72-00003
99.9,2013-04-13T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130413L08058-72-00003
99.6,2014-12-29T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.47,20141229L08058-72-00003
99.7,2014-04-05T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20140405L08058-72-00003
90.7,2012-08-01T00:00:00.000,3.39,Embassament de Foix (Castellet i la Gornal),99.96,20120801L08058-72-00003
99.6,2014-10-15T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20141015L08058-72-00003
93.4,2012-08-18T00:00:00.000,3.49,Embassament de Foix (Castellet i la Gornal),100.12,20120818L08058-72-00003
99.5,2013-05-30T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20130530L08058-72-00003
99.2,2014-04-28T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20140428L08058-72-00003
100.1,2015-01-15T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20150115L08058-72-00003
99.9,2014-12-25T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20141225L08058-72-00003
99.9,2014-12-21T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20141221L08058-72-00003
99.4,2012-12-04T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20121204L08058-72-00003
98,2014-10-23T00:00:00.000,3.66,Embassament de Foix (Castellet i la Gornal),100.38,20141023L08058-72-00003
99,2014-03-13T00:00:00.000,3.7,Embassament de Foix (Castellet i la Gornal),100.44,20140313L08058-72-00003
100.2,2012-10-26T00:00:00.000,3.75,Embassament de Foix (Castellet i la Gornal),100.51,20121026L08058-72-00003
91.1,2013-09-01T00:00:00.000,3.41,Embassament de Foix (Castellet i la Gornal),99.98,20130901L08058-72-00003
99.6,2015-03-19T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.47,20150319L08058-72-00003
96.9,2013-07-16T00:00:00.000,3.62,Embassament de Foix (Castellet i la Gornal),100.32,20130716L08058-72-00003
99.7,2013-04-11T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20130411L08058-72-00003
99.7,2014-11-06T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20141106L08058-72-00003
99.9,2014-12-22T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20141222L08058-72-00003
99.7,2014-11-07T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20141107L08058-72-00003
99.8,2012-12-02T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20121202L08058-72-00003
100.1,2013-03-24T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20130324L08058-72-00003
96.4,2014-05-12T00:00:00.000,3.6,Embassament de Foix (Castellet i la Gornal),100.29,20140512L08058-72-00003
99.4,2013-04-02T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20130402L08058-72-00003
96.7,2013-09-29T00:00:00.000,3.62,Embassament de Foix (Castellet i la Gornal),100.31,20130929L08058-72-00003
99.9,2013-03-20T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130320L08058-72-00003
91.4,2012-08-27T00:00:00.000,3.42,Embassament de Foix (Castellet i la Gornal),100,20120827L08058-72-00003
99.7,2013-04-15T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20130415L08058-72-00003
99.7,2013-12-21T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20131221L08058-72-00003
99,2013-05-31T00:00:00.000,3.7,Embassament de Foix (Castellet i la Gornal),100.44,20130531L08058-72-00003
99.9,2012-11-02T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20121102L08058-72-00003
99.4,2014-07-10T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20140710L08058-72-00003
99.9,2015-01-21T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20150121L08058-72-00003
99,2014-04-13T00:00:00.000,3.7,Embassament de Foix (Castellet i la Gornal),100.44,20140413L08058-72-00003
100.1,2013-06-07T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20130607L08058-72-00003
99.6,2015-03-16T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.47,20150316L08058-72-00003
97.9,2013-09-20T00:00:00.000,3.66,Embassament de Foix (Castellet i la Gornal),100.37,20130920L08058-72-00003
101.4,2013-11-18T00:00:00.000,3.79,Embassament de Foix (Castellet i la Gornal),100.57,20131118L08058-72-00003
95.3,2014-05-27T00:00:00.000,3.57,Embassament de Foix (Castellet i la Gornal),100.23,20140527L08058-72-00003
97.4,2013-09-23T00:00:00.000,3.64,Embassament de Foix (Castellet i la Gornal),100.35,20130923L08058-72-00003
99.5,2015-03-05T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20150305L08058-72-00003
98,2014-07-16T00:00:00.000,3.66,Embassament de Foix (Castellet i la Gornal),100.38,20140716L08058-72-00003
102,2014-11-29T00:00:00.000,3.82,Embassament de Foix (Castellet i la Gornal),100.6,20141129L08058-72-00003
98.9,2013-04-24T00:00:00.000,3.7,Embassament de Foix (Castellet i la Gornal),100.43,20130424L08058-72-00003
92.6,2012-08-21T00:00:00.000,3.46,Embassament de Foix (Castellet i la Gornal),100.07,20120821L08058-72-00003
101.6,2013-03-05T00:00:00.000,3.8,Embassament de Foix (Castellet i la Gornal),100.58,20130305L08058-72-00003
96.7,2014-05-10T00:00:00.000,3.62,Embassament de Foix (Castellet i la Gornal),100.31,20140510L08058-72-00003
99.2,2014-01-01T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20140101L08058-72-00003
86.8,2012-09-28T00:00:00.000,3.25,Embassament de Foix (Castellet i la Gornal),99.71,20120928L08058-72-00003
97.8,2014-03-26T00:00:00.000,3.66,Embassament de Foix (Castellet i la Gornal),100.37,20140326L08058-72-00003
90.8,2013-08-21T00:00:00.000,3.4,Embassament de Foix (Castellet i la Gornal),99.96,20130821L08058-72-00003
88.2,2012-09-14T00:00:00.000,3.3,Embassament de Foix (Castellet i la Gornal),99.8,20120914L08058-72-00003
99.4,2012-12-27T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20121227L08058-72-00003
99.7,2013-12-02T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20131202L08058-72-00003
99.7,2014-11-24T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20141124L08058-72-00003
99.2,2012-12-14T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20121214L08058-72-00003
95.3,2014-07-28T00:00:00.000,3.57,Embassament de Foix (Castellet i la Gornal),100.23,20140728L08058-72-00003
95.2,2014-05-18T00:00:00.000,3.56,Embassament de Foix (Castellet i la Gornal),100.23,20140518L08058-72-00003
89.3,2012-09-07T00:00:00.000,3.34,Embassament de Foix (Castellet i la Gornal),99.87,20120907L08058-72-00003
100,2012-11-24T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20121124L08058-72-00003
99.4,2013-06-29T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20130629L08058-72-00003
96.5,2013-09-30T00:00:00.000,3.61,Embassament de Foix (Castellet i la Gornal),100.3,20130930L08058-72-00003
99.9,2013-12-19T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20131219L08058-72-00003
99.7,2013-03-19T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20130319L08058-72-00003
89.2,2012-09-08T00:00:00.000,3.34,Embassament de Foix (Castellet i la Gornal),99.86,20120908L08058-72-00003
97.8,2014-09-08T00:00:00.000,3.66,Embassament de Foix (Castellet i la Gornal),100.37,20140908L08058-72-00003
99.9,2013-12-20T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20131220L08058-72-00003
88.2,2012-09-13T00:00:00.000,3.3,Embassament de Foix (Castellet i la Gornal),99.8,20120913L08058-72-00003
99.6,2015-02-06T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.47,20150206L08058-72-00003
99.2,2013-05-11T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20130511L08058-72-00003
95.7,2013-10-02T00:00:00.000,3.58,Embassament de Foix (Castellet i la Gornal),100.25,20131002L08058-72-00003
99.6,2013-06-19T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20130619L08058-72-00003
99.4,2014-04-27T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20140427L08058-72-00003
99.6,2013-11-26T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20131126L08058-72-00003
100.1,2014-01-19T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20140119L08058-72-00003
99.6,2015-01-26T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.47,20150126L08058-72-00003
99.4,2015-02-01T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20150201L08058-72-00003
99.5,2013-01-31T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20130131L08058-72-00003
97.6,2013-10-11T00:00:00.000,3.65,Embassament de Foix (Castellet i la Gornal),100.36,20131011L08058-72-00003
98.6,2014-01-25T00:00:00.000,3.69,Embassament de Foix (Castellet i la Gornal),100.41,20140125L08058-72-00003
99.3,2013-12-06T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.46,20131206L08058-72-00003
97.1,2013-07-23T00:00:00.000,3.63,Embassament de Foix (Castellet i la Gornal),100.33,20130723L08058-72-00003
99.9,2013-04-26T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130426L08058-72-00003
98.3,2014-05-01T00:00:00.000,3.68,Embassament de Foix (Castellet i la Gornal),100.4,20140501L08058-72-00003
100.5,2012-10-25T00:00:00.000,3.76,Embassament de Foix (Castellet i la Gornal),100.52,20121025L08058-72-00003
99.7,2014-02-02T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20140202L08058-72-00003
97.4,2013-07-15T00:00:00.000,3.64,Embassament de Foix (Castellet i la Gornal),100.35,20130715L08058-72-00003
100.1,2012-11-18T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20121118L08058-72-00003
99.8,2014-01-17T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20140117L08058-72-00003
99.4,2013-09-11T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20130911L08058-72-00003
99.8,2014-02-20T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.49,20140220L08058-72-00003
99.9,2015-03-24T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20150324L08058-72-00003
99.9,2014-04-04T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20140404L08058-72-00003
99.9,2012-11-28T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20121128L08058-72-00003
99.8,2013-04-12T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.49,20130412L08058-72-00003
99.7,2013-12-16T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20131216L08058-72-00003
90.6,2013-08-22T00:00:00.000,3.39,Embassament de Foix (Castellet i la Gornal),99.95,20130822L08058-72-00003
100.1,2013-06-09T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20130609L08058-72-00003
100.1,2013-05-25T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20130525L08058-72-00003
99.7,2015-02-26T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20150226L08058-72-00003
93.3,2014-08-06T00:00:00.000,3.49,Embassament de Foix (Castellet i la Gornal),100.11,20140806L08058-72-00003
87.9,2012-09-17T00:00:00.000,3.29,Embassament de Foix (Castellet i la Gornal),99.78,20120917L08058-72-00003
99.7,2015-02-23T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20150223L08058-72-00003
99.7,2013-11-21T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20131121L08058-72-00003
100.1,2013-03-21T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20130321L08058-72-00003
99.4,2014-10-30T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20141030L08058-72-00003
99.9,2015-01-22T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20150122L08058-72-00003
99.6,2015-03-12T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.47,20150312L08058-72-00003
99.4,2014-01-27T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20140127L08058-72-00003
99.2,2013-02-05T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20130205L08058-72-00003
90.9,2014-08-17T00:00:00.000,3.4,Embassament de Foix (Castellet i la Gornal),99.97,20140817L08058-72-00003
99.9,2012-11-23T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20121123L08058-72-00003
99.6,2014-09-21T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20140921L08058-72-00003
91.9,2013-08-06T00:00:00.000,3.44,Embassament de Foix (Castellet i la Gornal),100.03,20130806L08058-72-00003
99.5,2013-04-16T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20130416L08058-72-00003
99.2,2012-12-09T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20121209L08058-72-00003
94.7,2012-08-13T00:00:00.000,3.54,Embassament de Foix (Castellet i la Gornal),100.19,20120813L08058-72-00003
97.1,2014-09-13T00:00:00.000,3.63,Embassament de Foix (Castellet i la Gornal),100.33,20140913L08058-72-00003
99.9,2014-12-13T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20141213L08058-72-00003
99.3,2015-03-04T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20150304L08058-72-00003
99.6,2014-11-15T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20141115L08058-72-00003
98.2,2012-10-21T00:00:00.000,3.67,Embassament de Foix (Castellet i la Gornal),100.4,20121021L08058-72-00003
98.9,2013-01-12T00:00:00.000,3.7,Embassament de Foix (Castellet i la Gornal),100.44,20130112L08058-72-00003
99.4,2015-03-18T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20150318L08058-72-00003
99.7,2014-11-20T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20141120L08058-72-00003
99.9,2013-05-29T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130529L08058-72-00003
99.6,2014-11-13T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20141113L08058-72-00003
97.6,2013-10-10T00:00:00.000,3.65,Embassament de Foix (Castellet i la Gornal),100.36,20131010L08058-72-00003
99.1,2015-01-20T00:00:00.000,3.71,Embassament de Foix (Castellet i la Gornal),100.45,20150120L08058-72-00003
99.9,2013-04-05T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130405L08058-72-00003
99.9,2013-04-06T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130406L08058-72-00003
99,2014-03-24T00:00:00.000,3.7,Embassament de Foix (Castellet i la Gornal),100.44,20140324L08058-72-00003
99.7,2014-12-30T00:00:00.000,3.73,Embassament de Foix (Castellet i la Gornal),100.48,20141230L08058-72-00003
99,2014-04-12T00:00:00.000,3.7,Embassament de Foix (Castellet i la Gornal),100.44,20140412L08058-72-00003
100.1,2014-12-03T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.5,20141203L08058-72-00003
99.6,2014-03-10T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.47,20140310L08058-72-00003
99.9,2013-06-23T00:00:00.000,3.74,Embassament de Foix (Castellet i la Gornal),100.49,20130623L08058-72-00003
99.4,2014-09-16T00:00:00.000,3.72,Embassament de Foix (Castellet i la Gornal),100.46,20140916L08058-72-00003
93.3,2014-07-02T00:00:00.000,3.49,Embassament de Foix (Castellet i la Gornal),100.11,20140702L08058-72-00003
95.2,2012-08-12T00:00:00.000,3.56,Embassament de Foix (Castellet i la Gornal),100.22,20120812L08058-72-00003
