DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
2019-03-23,-1.55,-1.95,-1.5,-1.61,-0.92,-0.71,-1.33,-2.04,-1.43,-1.6,-1.08,-0.34,3,5,3,4,0,0,4.18,8.13,4.35,6.07,0,0,1,5,3,5,0,0,1.33,8.16,4.16,7.45,0,0
2019-04-01,-1.41,-1.9,-1.42,-1.64,-1.03,-0.61,-1.51,-1.97,-1.36,-1.6,-1.21,-0.27,4,6,4,5,0,0,5.59,10.03,5.77,7.71,0,0,2,6,4,6,0,0,2.84,10.13,5.52,9.05,0,0
2019-04-09,-1.1,-1.81,-1.42,-1.61,-1.45,-0.53,-1.08,-1.86,-1.35,-1.62,-1.69,-0.24,0,7,5,6,1,0,0,11.84,7.19,9.32,1.45,0,0,7,5,7,1,0,0,11.99,6.87,10.67,1.69,0
2019-04-16,-0.37,-1.52,-1.25,-1.55,-1.26,-0.37,-0.22,-1.54,-1.14,-1.56,-1.47,-0.12,0,8,0,7,0,0,0,13.36,0,10.87,0,0,0,8,0,8,2,0,0,13.53,0,12.23,3.16,0
2019-04-23,0.45,-1.19,-1.13,-1.46,-1.24,-0.3,0.5,-1.04,-0.98,-1.42,-1.42,-0.05,0,0,0,8,0,0,0,0,0,12.33,0,0,0,0,0,9,3,0,0,0,0,13.65,4.58,0
2019-05-01,0.16,-1.2,-1.24,-1.49,-1.3,-0.33,0.39,-1.07,-1.09,-1.51,-1.43,-0.07,0,0,0,9,1,0,0,0,0,13.82,1.3,0,0,0,0,10,4,0,0,0,0,15.16,6.01,0
2019-05-09,-0.05,-1.28,-1.42,-1.54,-1.31,-0.55,0.38,-1.04,-1.25,-1.57,-1.37,-0.23,0,0,1,10,2,0,0,0,1.42,15.36,2.61,0,0,0,0,11,5,0,0,0,0,16.73,7.38,0
2019-05-16,-0.76,-1.28,-1.69,-1.6,-1.34,-0.55,-0.22,-1.03,-1.76,-1.66,-1.38,-0.23,0,0,2,11,3,0,0,0,3.11,16.96,3.95,0,0,0,1,12,6,0,0,0,1.76,18.39,8.76,0
2019-05-23,-1.83,-1.39,-1.8,-1.69,-1.64,-0.55,-2.56,-1.13,-2.03,-1.77,-1.88,-0.22,1,1,3,12,4,0,1.83,1.39,4.91,18.65,5.59,0,1,0,2,13,7,0,2.56,0,3.79,20.16,10.64,0
2019-06-01,-1.9,-1.48,-1.81,-1.75,-1.74,-0.57,-2.36,-1.19,-1.98,-1.84,-2,-0.23,2,2,4,13,5,0,3.73,2.87,6.72,20.4,7.33,0,2,0,3,14,8,0,4.92,0,5.77,22,12.64,0
2019-06-09,-1.66,-1.38,-1.87,-1.8,-1.8,-0.53,-3.14,-1.17,-2.17,-1.89,-1.98,-0.22,3,3,5,14,6,0,5.39,4.25,8.59,22.2,9.13,0,3,0,4,15,9,0,8.06,0,7.94,23.89,14.62,0
2019-06-16,-1.49,-1.3,-1.9,-1.79,-1.79,-0.52,-2.93,-1.07,-2.28,-1.87,-1.96,-0.22,4,4,6,15,7,0,6.88,5.55,10.49,23.99,10.92,0,4,0,5,16,10,0,10.99,0,10.22,25.76,16.58,0
2019-06-23,-1.63,-1.24,-1.93,-1.79,-1.83,-0.55,-2.13,-0.89,-2.27,-1.83,-1.94,-0.24,5,0,7,16,8,0,8.51,0,12.42,25.78,12.75,0,5,0,6,17,11,0,13.12,0,12.49,27.59,18.52,0
2019-07-01,-1.2,-1.33,-1.96,-1.78,-1.86,-0.99,-0.88,-0.93,-2.18,-1.75,-1.93,-0.65,0,1,8,17,9,0,0,1.33,14.38,27.56,14.61,0,0,0,7,18,12,0,0,0,14.67,29.34,20.45,0
2019-07-09,-0.99,-1.26,-1.88,-1.76,-1.83,-0.96,-0.49,-0.78,-2.09,-1.69,-1.94,-0.66,0,0,9,18,10,0,0,0,16.26,29.32,16.44,0,0,0,8,19,13,0,0,0,16.76,31.03,22.39,0
2019-07-16,-0.74,-1.55,-1.88,-1.7,-1.82,-0.95,0.22,-1.13,-2.04,-1.55,-1.93,-0.65,0,1,10,19,11,0,0,1.55,18.14,31.02,18.26,0,0,0,9,20,14,0,0,0,18.8,32.58,24.32,0
2019-07-23,-0.01,-1.87,-1.84,-1.69,-1.81,-0.93,0.67,-2,-1.94,-1.51,-1.9,-0.63,0,2,11,20,12,0,0,3.42,19.98,32.71,20.07,0,0,1,10,21,15,0,0,2,20.74,34.09,26.22,0
2019-08-01,0.15,-1.71,-1.78,-1.67,-1.8,-0.91,0.96,-1.72,-1.82,-1.54,-1.92,-0.62,0,3,12,21,13,0,0,5.13,21.76,34.38,21.87,0,0,2,11,22,16,0,0,3.72,22.56,35.63,28.14,0
2019-08-09,-0.23,-1.56,-1.77,-1.72,-1.79,-0.94,0.53,-1.54,-1.71,-1.64,-1.93,-0.63,0,4,13,22,14,0,0,6.69,23.53,36.1,23.66,0,0,3,12,23,17,0,0,5.26,24.27,37.27,30.07,0
2019-08-16,-0.77,-1.57,-1.72,-1.88,-1.81,-0.94,-0.23,-1.39,-1.63,-2.08,-1.95,-0.63,0,5,14,23,15,0,0,8.26,25.25,37.98,25.47,0,0,4,13,24,18,0,0,6.65,25.9,39.35,32.02,0
2019-08-23,0.2,-1.13,-1.5,-1.83,-1.77,-1.15,0.48,-0.48,-1.25,-2.08,-1.86,-0.84,0,0,15,24,16,0,0,0,26.75,39.81,27.24,0,0,0,0,25,19,0,0,0,0,41.43,33.88,0
2019-09-01,-0.29,-0.9,-1.51,-1.83,-1.83,-1.14,0.19,-0.34,-1.34,-2.06,-1.93,-0.84,0,0,16,25,17,0,0,0,28.26,41.64,29.07,0,0,0,1,26,20,0,0,0,1.34,43.49,35.81,0
2019-09-09,1.12,-0.05,-1.23,-1.72,-1.75,-0.98,1.35,0.76,-0.71,-1.78,-1.66,-0.67,0,0,0,26,18,0,0,0,0,43.36,30.82,0,0,0,0,27,21,0,0,0,0,45.27,37.47,0
2019-09-16,1.28,0.28,-1.08,-1.69,-1.69,-0.9,1.29,0.91,-0.51,-1.69,-1.55,-0.61,0,0,0,27,19,0,0,0,0,45.05,32.51,0,0,0,0,28,22,0,0,0,0,46.96,39.02,0
2019-09-23,0.48,0.27,-1.07,-1.81,-1.75,-0.93,0.64,0.64,-0.53,-1.89,-1.62,-0.63,0,0,0,28,20,0,0,0,0,46.86,34.26,0,0,0,0,29,23,0,0,0,0,48.85,40.64,0
2019-10-01,0.28,0.06,-1.22,-1.8,-1.75,-0.92,0.47,0.43,-0.66,-1.8,-1.58,-0.61,0,0,0,29,21,0,0,0,0,48.66,36.01,0,0,0,0,30,24,0,0,0,0,50.65,42.22,0
2019-10-09,-0.75,-0.21,-1.28,-1.77,-1.76,-0.84,-0.53,0.17,-0.7,-1.71,-1.57,-0.53,0,0,0,30,22,0,0,0,0,50.43,37.77,0,0,0,0,31,25,0,0,0,0,52.36,43.79,0
2019-10-16,-0.95,-0.26,-1.46,-1.77,-1.7,-0.9,-0.76,0.07,-0.93,-1.72,-1.46,-0.64,0,0,1,31,23,0,0,0,1.46,52.2,39.47,0,0,0,0,32,26,0,0,0,0,54.08,45.25,0
2019-10-23,-0.82,-0.45,-1.8,-1.78,-1.71,-0.84,-0.68,-0.2,-1.44,-1.78,-1.57,-0.59,0,0,2,32,24,0,0,0,3.26,53.98,41.18,0,0,0,1,33,27,0,0,0,1.44,55.86,46.82,0
2019-11-01,-1.04,-0.8,-1.83,-1.81,-1.73,-0.92,-0.95,-0.54,-1.52,-2.03,-1.65,-0.67,0,0,3,33,25,0,0,0,5.09,55.79,42.91,0,0,0,2,34,28,0,0,0,2.96,57.89,48.47,0
2019-11-09,-0.95,-0.78,-1.68,-1.81,-1.75,-0.9,-0.84,-0.55,-1.4,-1.95,-1.7,-0.64,0,0,4,34,26,0,0,0,6.77,57.6,44.66,0,0,0,3,35,29,0,0,0,4.36,59.84,50.17,0
2019-11-16,-0.55,-0.42,-1.32,-1.61,-1.78,-0.73,-0.26,-0.16,-0.78,-1.53,-1.82,-0.43,0,0,5,35,27,0,0,0,8.09,59.21,46.44,0,0,0,0,36,30,0,0,0,0,61.37,51.99,0
2019-11-23,-0.17,-0.58,-1.16,-1.53,-1.79,-0.74,0.09,-0.31,-0.61,-1.3,-1.89,-0.45,0,0,0,36,28,0,0,0,0,60.74,48.23,0,0,0,0,37,31,0,0,0,0,62.67,53.88,0
2019-12-01,0.75,-0.32,-0.75,-1.44,-1.7,-0.6,0.7,-0.08,-0.3,-1.08,-1.65,-0.3,0,0,0,37,29,0,0,0,0,62.18,49.93,0,0,0,0,0,32,0,0,0,0,0,55.53,0
2019-12-09,0.66,-0.78,-0.74,-1.43,-1.73,-0.78,0.6,-0.57,-0.31,-1.1,-1.78,-0.52,0,0,0,38,30,0,0,0,0,63.61,51.66,0,0,0,0,0,33,0,0,0,0,0,57.31,0
2019-12-16,1.39,0.09,0.19,-0.88,-1.47,-0.35,1.33,0.38,0.6,-0.09,-1.04,0.04,0,0,0,0,31,0,0,0,0,0,53.13,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,1.1,0.07,0.13,-0.85,-1.58,-0.4,1.01,0.25,0.4,-0.19,-1.21,-0.03,0,0,0,0,32,0,0,0,0,0,54.71,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,0.72,0.07,0.03,-0.94,-1.57,-0.65,0.7,0.19,0.26,-0.3,-1.19,-0.31,0,0,0,0,33,0,0,0,0,0,56.28,0,0,0,0,0,0,0,0,0,0,0,0,0
